2025-08-19 02:55:17,654 - server - INFO - Connected to MongoDB successfully
2025-08-19 03:11:26,527 - server - INFO - Loaded environment variables. Webhook token: whatsapp_webhook_2025
2025-08-19 03:11:26,547 - server - INFO - Connected to MongoDB successfully
2025-08-19 03:11:26,548 - server - WARNING - GOOGLE_SHEETS_CREDENTIALS set but file not found: AIzaSyAiP4ruu59Kf3eCHSvcVS-WLv81jtvGoWs
2025-08-19 03:12:26,326 - server - INFO - Loaded environment variables. Webhook token: whatsapp_webhook_2025
2025-08-19 03:12:26,344 - server - INFO - Connected to MongoDB successfully
2025-08-19 03:12:26,345 - server - INFO - No Google Sheets credentials provided; skipping Sheets initialization
2025-08-19 03:16:08,509 - server - INFO - Loaded environment variables. Webhook token: whatsapp_webhook_2025
2025-08-19 03:16:08,549 - server - INFO - Connected to MongoDB successfully
2025-08-19 03:16:08,550 - server - INFO - No Google Sheets credentials provided; skipping Sheets initialization
2025-08-19 03:16:19,180 - server - INFO - ========== WEBHOOK VERIFICATION START ==========
2025-08-19 03:16:19,181 - server - INFO - Received webhook verification request:
2025-08-19 03:16:19,181 - server - INFO -   - Mode: subscribe
2025-08-19 03:16:19,181 - server - INFO -   - Challenge: 1828435430
2025-08-19 03:16:19,182 - server - INFO -   - Verify Token: whatsapp_webhook_2025
2025-08-19 03:16:19,182 - server - INFO -   - Expected Token: whatsapp_webhook_2025
2025-08-19 03:16:19,182 - server - INFO -   - Token Match: True
2025-08-19 03:16:19,184 - server - INFO -   - Token from .env file: whatsapp_webhook_2025
2025-08-19 03:16:19,184 - server - INFO - Webhook verification SUCCESSFUL
2025-08-19 03:16:19,184 - server - INFO - Returning challenge: 1828435430
2025-08-19 03:16:19,185 - server - INFO - ========== WEBHOOK VERIFICATION END ==========
2025-08-19 03:19:19,201 - server - INFO - Loaded environment variables. Webhook token: whatsapp_webhook_2025
2025-08-19 03:19:19,304 - server - INFO - Connected to MongoDB successfully
2025-08-19 03:19:19,308 - server - INFO - No Google Sheets credentials provided; skipping Sheets initialization
2025-08-19 03:22:06,621 - server - INFO - Loaded environment variables. Webhook token: whatsapp_webhook_2025
2025-08-19 03:22:06,643 - server - INFO - Connected to MongoDB successfully
2025-08-19 03:22:06,644 - server - INFO - No Google Sheets credentials provided; skipping Sheets initialization
2025-08-19 03:23:16,065 - server - INFO - Loaded environment variables. Webhook token: whatsapp_webhook_2025
2025-08-19 03:23:16,110 - server - INFO - Connected to MongoDB successfully
2025-08-19 03:23:16,111 - server - INFO - No Google Sheets credentials provided; skipping Sheets initialization
2025-08-19 03:23:30,356 - server - INFO - ========== WEBHOOK VERIFICATION START ==========
2025-08-19 03:23:30,357 - server - INFO - Received webhook verification request:
2025-08-19 03:23:30,357 - server - INFO -   - Mode: subscribe
2025-08-19 03:23:30,357 - server - INFO -   - Challenge: test_challenge_123
2025-08-19 03:23:30,357 - server - INFO -   - Verify Token: whatsapp_webhook_2025
2025-08-19 03:23:30,358 - server - INFO -   - Expected Token: whatsapp_webhook_2025
2025-08-19 03:23:30,358 - server - INFO -   - Token Match: True
2025-08-19 03:23:30,360 - server - INFO -   - Token from .env file: whatsapp_webhook_2025
2025-08-19 03:23:30,360 - server - INFO - Webhook verification SUCCESSFUL
2025-08-19 03:23:30,360 - server - INFO - Returning challenge: test_challenge_123
2025-08-19 03:23:30,360 - server - INFO - ========== WEBHOOK VERIFICATION END ==========
2025-08-19 03:25:41,439 - server - INFO - Loaded environment variables. Webhook token: whatsapp_webhook_2025
2025-08-19 03:25:41,469 - server - INFO - Connected to MongoDB successfully
2025-08-19 03:25:41,470 - server - INFO - No Google Sheets credentials provided; skipping Sheets initialization
2025-08-19 03:25:55,352 - server - INFO - ========== WEBHOOK VERIFICATION START ==========
2025-08-19 03:25:55,352 - server - INFO - Received webhook verification request:
2025-08-19 03:25:55,352 - server - INFO -   - Mode: subscribe
2025-08-19 03:25:55,353 - server - INFO -   - Challenge: test_challenge_123
2025-08-19 03:25:55,353 - server - INFO -   - Verify Token: whatsapp_webhook_2025
2025-08-19 03:25:55,353 - server - INFO -   - Expected Token: whatsapp_webhook_2025
2025-08-19 03:25:55,354 - server - INFO -   - Token Match: True
2025-08-19 03:25:55,355 - server - INFO -   - Token from .env file: whatsapp_webhook_2025
2025-08-19 03:25:55,355 - server - INFO - Webhook verification SUCCESSFUL
2025-08-19 03:25:55,356 - server - INFO - Returning challenge: test_challenge_123
2025-08-19 03:25:55,356 - server - INFO - ========== WEBHOOK VERIFICATION END ==========
2025-08-19 03:27:55,584 - server - INFO - Loaded environment variables. Webhook token: whatsapp_webhook_2025
2025-08-19 03:27:55,634 - server - INFO - Connected to MongoDB successfully
2025-08-19 03:27:55,634 - server - INFO - No Google Sheets credentials provided; skipping Sheets initialization
2025-08-19 03:28:11,787 - server - INFO - ========== WEBHOOK VERIFICATION START ==========
2025-08-19 03:28:11,787 - server - INFO - Received webhook verification request:
2025-08-19 03:28:11,788 - server - INFO -   - Mode: subscribe
2025-08-19 03:28:11,788 - server - INFO -   - Challenge: test_challenge_123
2025-08-19 03:28:11,788 - server - INFO -   - Verify Token: whatsapp_webhook_2025
2025-08-19 03:28:11,789 - server - INFO -   - Expected Token: whatsapp_webhook_2025
2025-08-19 03:28:11,789 - server - INFO -   - Token Match: True
2025-08-19 03:28:11,790 - server - INFO -   - Token from .env file: whatsapp_webhook_2025
2025-08-19 03:28:11,790 - server - INFO - Webhook verification SUCCESSFUL
2025-08-19 03:28:11,790 - server - INFO - Returning challenge: test_challenge_123
2025-08-19 03:28:11,791 - server - INFO - ========== WEBHOOK VERIFICATION END ==========
2025-08-19 03:28:58,635 - server - INFO - ========== WEBHOOK VERIFICATION START ==========
2025-08-19 03:28:58,635 - server - INFO - Received webhook verification request:
2025-08-19 03:28:58,637 - server - INFO -   - Mode: subscribe
2025-08-19 03:28:58,638 - server - INFO -   - Challenge: test_challenge_123
2025-08-19 03:28:58,638 - server - INFO -   - Verify Token: whatsapp_webhook_2025
2025-08-19 03:28:58,639 - server - INFO -   - Expected Token: whatsapp_webhook_2025
2025-08-19 03:28:58,640 - server - INFO -   - Token Match: True
2025-08-19 03:28:58,643 - server - INFO -   - Token from .env file: whatsapp_webhook_2025
2025-08-19 03:28:58,643 - server - INFO - Webhook verification SUCCESSFUL
2025-08-19 03:28:58,644 - server - INFO - Returning challenge: test_challenge_123
2025-08-19 03:28:58,644 - server - INFO - ========== WEBHOOK VERIFICATION END ==========
2025-08-19 04:08:14,842 - __main__ - INFO - Loaded environment variables. Webhook token: whatsapp_webhook_2025
2025-08-19 04:08:14,874 - __main__ - INFO - Connected to MongoDB successfully
2025-08-19 04:08:14,874 - __main__ - INFO - No Google Sheets credentials provided; skipping Sheets initialization
2025-08-19 04:08:51,835 - __main__ - INFO - Loaded environment variables. Webhook token: whatsapp_webhook_2025
2025-08-19 04:08:51,855 - __main__ - INFO - Connected to MongoDB successfully
2025-08-19 04:08:51,855 - __main__ - INFO - No Google Sheets credentials provided; skipping Sheets initialization
2025-08-19 04:08:59,797 - __main__ - INFO - Loaded environment variables. Webhook token: whatsapp_webhook_2025
2025-08-19 04:08:59,819 - __main__ - INFO - Connected to MongoDB successfully
2025-08-19 04:08:59,820 - __main__ - INFO - No Google Sheets credentials provided; skipping Sheets initialization
2025-08-19 04:10:17,734 - __main__ - INFO - ========== WEBHOOK VERIFICATION START ==========
2025-08-19 04:10:17,736 - __main__ - INFO - Received webhook verification request:
2025-08-19 04:10:17,737 - __main__ - INFO -   - Mode: subscribe
2025-08-19 04:10:17,737 - __main__ - INFO -   - Challenge: test_challenge_123
2025-08-19 04:10:17,737 - __main__ - INFO -   - Verify Token: whatsapp_webhook_2025
2025-08-19 04:10:17,738 - __main__ - INFO -   - Expected Token: whatsapp_webhook_2025
2025-08-19 04:10:17,738 - __main__ - INFO -   - Token Match: True
2025-08-19 04:10:17,740 - __main__ - INFO -   - Token from .env file: whatsapp_webhook_2025
2025-08-19 04:10:17,740 - __main__ - INFO - Webhook verification SUCCESSFUL
2025-08-19 04:10:17,740 - __main__ - INFO - Returning challenge: test_challenge_123
2025-08-19 04:10:17,741 - __main__ - INFO - ========== WEBHOOK VERIFICATION END ==========
2025-08-19 04:12:12,771 - __main__ - INFO - ========== WEBHOOK VERIFICATION START ==========
2025-08-19 04:12:12,771 - __main__ - INFO - Received webhook verification request:
2025-08-19 04:12:12,772 - __main__ - INFO -   - Mode: subscribe
2025-08-19 04:12:12,772 - __main__ - INFO -   - Challenge: test_challenge_123
2025-08-19 04:12:12,772 - __main__ - INFO -   - Verify Token: whatsapp_webhook_2025
2025-08-19 04:12:12,773 - __main__ - INFO -   - Expected Token: whatsapp_webhook_2025
2025-08-19 04:12:12,773 - __main__ - INFO -   - Token Match: True
2025-08-19 04:12:12,808 - __main__ - INFO -   - Token from .env file: whatsapp_webhook_2025
2025-08-19 04:12:12,808 - __main__ - INFO - Webhook verification SUCCESSFUL
2025-08-19 04:12:12,809 - __main__ - INFO - Returning challenge: test_challenge_123
2025-08-19 04:12:12,809 - __main__ - INFO - ========== WEBHOOK VERIFICATION END ==========
2025-08-19 04:13:12,981 - __main__ - INFO - ========== WEBHOOK VERIFICATION START ==========
2025-08-19 04:13:12,981 - __main__ - INFO - Received webhook verification request:
2025-08-19 04:13:12,981 - __main__ - INFO -   - Mode: subscribe
2025-08-19 04:13:12,982 - __main__ - INFO -   - Challenge: test_challenge_123
2025-08-19 04:13:12,982 - __main__ - INFO -   - Verify Token: whatsapp_webhook_2025
2025-08-19 04:13:12,982 - __main__ - INFO -   - Expected Token: whatsapp_webhook_2025
2025-08-19 04:13:12,983 - __main__ - INFO -   - Token Match: True
2025-08-19 04:13:12,988 - __main__ - INFO -   - Token from .env file: whatsapp_webhook_2025
2025-08-19 04:13:12,988 - __main__ - INFO - Webhook verification SUCCESSFUL
2025-08-19 04:13:12,988 - __main__ - INFO - Returning challenge: test_challenge_123
2025-08-19 04:13:12,989 - __main__ - INFO - ========== WEBHOOK VERIFICATION END ==========
2025-08-19 04:14:59,517 - __main__ - INFO - ========== WEBHOOK VERIFICATION START ==========
2025-08-19 04:14:59,517 - __main__ - INFO - Received webhook verification request:
2025-08-19 04:14:59,518 - __main__ - INFO -   - Mode: subscribe
2025-08-19 04:14:59,518 - __main__ - INFO -   - Challenge: test_challenge_123
2025-08-19 04:14:59,518 - __main__ - INFO -   - Verify Token: whatsapp_webhook_2025
2025-08-19 04:14:59,519 - __main__ - INFO -   - Expected Token: whatsapp_webhook_2025
2025-08-19 04:14:59,519 - __main__ - INFO -   - Token Match: True
2025-08-19 04:14:59,569 - __main__ - INFO -   - Token from .env file: whatsapp_webhook_2025
2025-08-19 04:14:59,570 - __main__ - INFO - Webhook verification SUCCESSFUL
2025-08-19 04:14:59,570 - __main__ - INFO - Returning challenge: test_challenge_123
2025-08-19 04:14:59,571 - __main__ - INFO - ========== WEBHOOK VERIFICATION END ==========
2025-08-19 04:16:19,251 - __main__ - INFO - ========== WEBHOOK VERIFICATION START ==========
2025-08-19 04:16:19,252 - __main__ - INFO - Received webhook verification request:
2025-08-19 04:16:19,253 - __main__ - INFO -   - Mode: subscribe
2025-08-19 04:16:19,253 - __main__ - INFO -   - Challenge: test_challenge_123
2025-08-19 04:16:19,253 - __main__ - INFO -   - Verify Token: whatsapp_webhook_2025
2025-08-19 04:16:19,254 - __main__ - INFO -   - Expected Token: whatsapp_webhook_2025
2025-08-19 04:16:19,254 - __main__ - INFO -   - Token Match: True
2025-08-19 04:16:19,258 - __main__ - INFO -   - Token from .env file: whatsapp_webhook_2025
2025-08-19 04:16:19,259 - __main__ - INFO - Webhook verification SUCCESSFUL
2025-08-19 04:16:19,259 - __main__ - INFO - Returning challenge: test_challenge_123
2025-08-19 04:16:19,259 - __main__ - INFO - ========== WEBHOOK VERIFICATION END ==========
2025-08-19 04:17:08,936 - __main__ - INFO - ========== WEBHOOK VERIFICATION START ==========
2025-08-19 04:17:08,936 - __main__ - INFO - Received webhook verification request:
2025-08-19 04:17:08,937 - __main__ - INFO -   - Mode: subscribe
2025-08-19 04:17:08,937 - __main__ - INFO -   - Challenge: test_challenge_123
2025-08-19 04:17:08,938 - __main__ - INFO -   - Verify Token: whatsapp_webhook_2025
2025-08-19 04:17:08,938 - __main__ - INFO -   - Expected Token: whatsapp_webhook_2025
2025-08-19 04:17:08,938 - __main__ - INFO -   - Token Match: True
2025-08-19 04:17:08,940 - __main__ - INFO -   - Token from .env file: whatsapp_webhook_2025
2025-08-19 04:17:08,941 - __main__ - INFO - Webhook verification SUCCESSFUL
2025-08-19 04:17:08,941 - __main__ - INFO - Returning challenge: test_challenge_123
2025-08-19 04:17:08,941 - __main__ - INFO - ========== WEBHOOK VERIFICATION END ==========
2025-08-19 04:21:22,507 - __main__ - INFO - Loaded environment variables. Webhook token: whatsapp_webhook_2025
2025-08-19 04:21:22,529 - __main__ - INFO - Connected to MongoDB successfully
2025-08-19 04:21:22,529 - __main__ - INFO - No Google Sheets credentials provided; skipping Sheets initialization
2025-08-19 04:21:49,113 - __main__ - INFO - Loaded environment variables. Webhook token: whatsapp_webhook_2025
2025-08-19 04:21:49,138 - __main__ - INFO - Connected to MongoDB successfully
2025-08-19 04:21:49,139 - __main__ - INFO - No Google Sheets credentials provided; skipping Sheets initialization
2025-08-19 04:41:12,713 - __main__ - INFO - Loaded environment variables. Webhook token: whatsapp_webhook_2025
2025-08-19 04:41:12,746 - __main__ - INFO - Connected to MongoDB successfully
2025-08-19 04:41:12,793 - __main__ - INFO - Google Sheets client initialized
2025-08-19 04:41:35,064 - __main__ - INFO - Loaded environment variables. Webhook token: whatsapp_webhook_2025
2025-08-19 04:41:35,085 - __main__ - INFO - Connected to MongoDB successfully
2025-08-19 04:41:35,125 - __main__ - INFO - Google Sheets client initialized
2025-08-19 04:41:56,190 - __main__ - INFO - Loaded environment variables. Webhook token: whatsapp_webhook_2025
2025-08-19 04:41:56,216 - __main__ - INFO - Connected to MongoDB successfully
2025-08-19 04:41:56,258 - __main__ - INFO - Google Sheets client initialized
2025-08-19 04:57:30,211 - __main__ - INFO - Loaded environment variables. Webhook token: whatsapp_webhook_2025
2025-08-19 04:57:30,249 - __main__ - INFO - Connected to MongoDB successfully
2025-08-19 04:57:30,287 - __main__ - INFO - Google Sheets client initialized
2025-08-19 05:16:03,645 - __main__ - INFO - Loaded environment variables. Webhook token: whatsapp_webhook_2025
2025-08-19 05:16:03,700 - __main__ - INFO - Connected to MongoDB successfully
2025-08-19 05:16:03,746 - __main__ - INFO - Google Sheets client initialized
2025-08-19 05:35:43,697 - server - INFO - Loaded environment variables. Webhook token: whatsapp_webhook_2025
2025-08-19 05:35:45,899 - server - INFO - Connected to MongoDB successfully
2025-08-19 05:35:45,949 - server - INFO - Google Sheets client initialized
2025-08-20 05:41:19,955 - server - INFO - Loaded environment variables. Webhook token: whatsapp_webhook_2025
2025-08-20 05:41:20,035 - server - INFO - Connected to MongoDB successfully
2025-08-20 05:41:20,037 - server - INFO - Google Sheets client initialized
2025-08-20 06:26:55,240 - server - INFO - ========== WEBHOOK VERIFICATION START ==========
2025-08-20 06:26:55,245 - server - INFO - Received webhook verification request:
2025-08-20 06:26:55,245 - server - INFO -   - Mode: subscribe
2025-08-20 06:26:55,245 - server - INFO -   - Challenge: 1422743348
2025-08-20 06:26:55,246 - server - INFO -   - Verify Token: whatsapp_webhook_2025
2025-08-20 06:26:55,246 - server - INFO -   - Expected Token: whatsapp_webhook_2025
2025-08-20 06:26:55,247 - server - INFO -   - Token Match: True
2025-08-20 06:26:55,252 - server - INFO -   - Token from .env file: whatsapp_webhook_2025
2025-08-20 06:26:55,252 - server - INFO - Webhook verification SUCCESSFUL
2025-08-20 06:26:55,253 - server - INFO - Returning challenge: 1422743348
2025-08-20 06:26:55,255 - server - INFO - ========== WEBHOOK VERIFICATION END ==========
2025-08-20 06:29:12,513 - server - INFO - ========== INCOMING WEBHOOK MESSAGE START ==========
2025-08-20 06:29:12,513 - server - INFO - Headers: {'host': 'f753da24476f.ngrok-free.app', 'user-agent': 'facebookexternalua', 'content-length': '421', 'accept': '*/*', 'accept-encoding': 'deflate, gzip', 'content-type': 'application/json', 'x-forwarded-for': '2a03:2880:32ff:72::', 'x-forwarded-host': 'f753da24476f.ngrok-free.app', 'x-forwarded-proto': 'https', 'x-hub-signature': 'sha1=fb7840ec22d92bf641f2683c4101b5b39f7fb406', 'x-hub-signature-256': 'sha256=ec44734629aa8bb3d55874c2938193ec2d46ae5e97296b714d1ae71fd179902b'}
2025-08-20 06:29:12,516 - server - INFO - Raw webhook payload: {
  "object": "whatsapp_business_account",
  "entry": [
    {
      "id": "0",
      "changes": [
        {
          "field": "messages",
          "value": {
            "messaging_product": "whatsapp",
            "metadata": {
              "display_phone_number": "16505551111",
              "phone_number_id": "123456123"
            },
            "contacts": [
              {
                "profile": {
                  "name": "test user name"
                },
                "wa_id": "16315551181"
              }
            ],
            "messages": [
              {
                "from": "16315551181",
                "id": "ABGGFlA5Fpa",
                "timestamp": "1504902988",
                "type": "text",
                "text": {
                  "body": "this is a text message"
                }
              }
            ]
          }
        }
      ]
    }
  ]
}
2025-08-20 06:29:12,521 - server - INFO - Entry ID: 0
2025-08-20 06:29:12,522 - server - INFO - Change Value: {
  "messaging_product": "whatsapp",
  "metadata": {
    "display_phone_number": "16505551111",
    "phone_number_id": "123456123"
  },
  "contacts": [
    {
      "profile": {
        "name": "test user name"
      },
      "wa_id": "16315551181"
    }
  ],
  "messages": [
    {
      "from": "16315551181",
      "id": "ABGGFlA5Fpa",
      "timestamp": "1504902988",
      "type": "text",
      "text": {
        "body": "this is a text message"
      }
    }
  ]
}
2025-08-20 06:29:12,524 - server - INFO - Message ID: ABGGFlA5Fpa
2025-08-20 06:29:12,524 - server - INFO - From: 16315551181
2025-08-20 06:29:12,524 - server - INFO - Timestamp: 1504902988
2025-08-20 06:29:12,525 - server - INFO - Type: text
2025-08-20 06:29:12,526 - server - INFO - Content: this is a text message
2025-08-20 06:29:12,527 - server - INFO - Message queued for processing
2025-08-20 06:29:12,527 - server - INFO - ========== INCOMING WEBHOOK MESSAGE END ==========
2025-08-20 06:29:12,529 - server - INFO - Processing message from 16315551181: this is a text message
2025-08-20 06:29:12,574 - server - INFO - Created new contact: 16315551181
2025-08-20 06:29:12,592 - server - INFO - Created new conversation: fb643f46-2ab3-4c3c-8199-d3eb59cb1034
2025-08-20 06:29:16,891 - server - ERROR - Error classifying message: Expecting value: line 1 column 1 (char 0)
2025-08-20 06:29:20,610 - httpx - INFO - HTTP Request: POST https://graph.facebook.com/v18.0/764456666746638/messages "HTTP/1.1 401 Unauthorized"
2025-08-20 06:29:20,610 - server - ERROR - Error sending message to 16315551181: Client error '401 Unauthorized' for url 'https://graph.facebook.com/v18.0/764456666746638/messages'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401
2025-08-20 06:29:20,611 - server - ERROR - Error processing WhatsApp message: 
2025-08-20 06:29:43,732 - server - INFO - ========== INCOMING WEBHOOK MESSAGE START ==========
2025-08-20 06:29:43,732 - server - INFO - Headers: {'host': 'f753da24476f.ngrok-free.app', 'user-agent': 'facebookexternalua', 'content-length': '421', 'accept': '*/*', 'accept-encoding': 'deflate, gzip', 'content-type': 'application/json', 'x-forwarded-for': '2a03:2880:32ff:71::', 'x-forwarded-host': 'f753da24476f.ngrok-free.app', 'x-forwarded-proto': 'https', 'x-hub-signature': 'sha1=fb7840ec22d92bf641f2683c4101b5b39f7fb406', 'x-hub-signature-256': 'sha256=ec44734629aa8bb3d55874c2938193ec2d46ae5e97296b714d1ae71fd179902b'}
2025-08-20 06:29:43,733 - server - INFO - Raw webhook payload: {
  "object": "whatsapp_business_account",
  "entry": [
    {
      "id": "0",
      "changes": [
        {
          "field": "messages",
          "value": {
            "messaging_product": "whatsapp",
            "metadata": {
              "display_phone_number": "16505551111",
              "phone_number_id": "123456123"
            },
            "contacts": [
              {
                "profile": {
                  "name": "test user name"
                },
                "wa_id": "16315551181"
              }
            ],
            "messages": [
              {
                "from": "16315551181",
                "id": "ABGGFlA5Fpa",
                "timestamp": "1504902988",
                "type": "text",
                "text": {
                  "body": "this is a text message"
                }
              }
            ]
          }
        }
      ]
    }
  ]
}
2025-08-20 06:29:43,735 - server - INFO - Entry ID: 0
2025-08-20 06:29:43,736 - server - INFO - Change Value: {
  "messaging_product": "whatsapp",
  "metadata": {
    "display_phone_number": "16505551111",
    "phone_number_id": "123456123"
  },
  "contacts": [
    {
      "profile": {
        "name": "test user name"
      },
      "wa_id": "16315551181"
    }
  ],
  "messages": [
    {
      "from": "16315551181",
      "id": "ABGGFlA5Fpa",
      "timestamp": "1504902988",
      "type": "text",
      "text": {
        "body": "this is a text message"
      }
    }
  ]
}
2025-08-20 06:29:43,738 - server - INFO - Message ID: ABGGFlA5Fpa
2025-08-20 06:29:43,738 - server - INFO - From: 16315551181
2025-08-20 06:29:43,738 - server - INFO - Timestamp: 1504902988
2025-08-20 06:29:43,739 - server - INFO - Type: text
2025-08-20 06:29:43,739 - server - INFO - Content: this is a text message
2025-08-20 06:29:43,739 - server - INFO - Message queued for processing
2025-08-20 06:29:43,740 - server - INFO - ========== INCOMING WEBHOOK MESSAGE END ==========
2025-08-20 06:29:43,742 - server - INFO - Processing message from 16315551181: this is a text message
2025-08-20 06:29:45,048 - server - ERROR - Error classifying message: Expecting value: line 1 column 1 (char 0)
2025-08-20 06:29:47,127 - httpx - INFO - HTTP Request: POST https://graph.facebook.com/v18.0/764456666746638/messages "HTTP/1.1 401 Unauthorized"
2025-08-20 06:29:47,128 - server - ERROR - Error sending message to 16315551181: Client error '401 Unauthorized' for url 'https://graph.facebook.com/v18.0/764456666746638/messages'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401
2025-08-20 06:29:47,129 - server - ERROR - Error processing WhatsApp message: 
2025-08-20 06:31:23,998 - server - INFO - ========== INCOMING WEBHOOK MESSAGE START ==========
2025-08-20 06:31:23,999 - server - INFO - Headers: {'host': 'f753da24476f.ngrok-free.app', 'user-agent': 'facebookexternalua', 'content-length': '421', 'accept': '*/*', 'accept-encoding': 'deflate, gzip', 'content-type': 'application/json', 'x-forwarded-for': '2a03:2880:32ff::', 'x-forwarded-host': 'f753da24476f.ngrok-free.app', 'x-forwarded-proto': 'https', 'x-hub-signature': 'sha1=fb7840ec22d92bf641f2683c4101b5b39f7fb406', 'x-hub-signature-256': 'sha256=ec44734629aa8bb3d55874c2938193ec2d46ae5e97296b714d1ae71fd179902b'}
2025-08-20 06:31:23,999 - server - INFO - Raw webhook payload: {
  "object": "whatsapp_business_account",
  "entry": [
    {
      "id": "0",
      "changes": [
        {
          "field": "messages",
          "value": {
            "messaging_product": "whatsapp",
            "metadata": {
              "display_phone_number": "16505551111",
              "phone_number_id": "123456123"
            },
            "contacts": [
              {
                "profile": {
                  "name": "test user name"
                },
                "wa_id": "16315551181"
              }
            ],
            "messages": [
              {
                "from": "16315551181",
                "id": "ABGGFlA5Fpa",
                "timestamp": "1504902988",
                "type": "text",
                "text": {
                  "body": "this is a text message"
                }
              }
            ]
          }
        }
      ]
    }
  ]
}
2025-08-20 06:31:24,004 - server - INFO - Entry ID: 0
2025-08-20 06:31:24,005 - server - INFO - Change Value: {
  "messaging_product": "whatsapp",
  "metadata": {
    "display_phone_number": "16505551111",
    "phone_number_id": "123456123"
  },
  "contacts": [
    {
      "profile": {
        "name": "test user name"
      },
      "wa_id": "16315551181"
    }
  ],
  "messages": [
    {
      "from": "16315551181",
      "id": "ABGGFlA5Fpa",
      "timestamp": "1504902988",
      "type": "text",
      "text": {
        "body": "this is a text message"
      }
    }
  ]
}
2025-08-20 06:31:24,008 - server - INFO - Message ID: ABGGFlA5Fpa
2025-08-20 06:31:24,008 - server - INFO - From: 16315551181
2025-08-20 06:31:24,009 - server - INFO - Timestamp: 1504902988
2025-08-20 06:31:24,009 - server - INFO - Type: text
2025-08-20 06:31:24,010 - server - INFO - Content: this is a text message
2025-08-20 06:31:24,010 - server - INFO - Message queued for processing
2025-08-20 06:31:24,010 - server - INFO - ========== INCOMING WEBHOOK MESSAGE END ==========
2025-08-20 06:31:24,012 - server - INFO - Processing message from 16315551181: this is a text message
2025-08-20 06:31:25,253 - server - ERROR - Error classifying message: Expecting value: line 1 column 1 (char 0)
